北京台,#genre#
察布查尔FM99.5,http://ls.qingting.fm/live/5022610.m3u8
新疆故事广播,http://ls.qingting.fm/live/1911.m3u8
阿克苏维语综合广播FM101.6,http://ls.qingting.fm/live/15318551.m3u8
巴音郭楞广播电视台1077交通文艺广播,http://ls.qingting.fm/live/5022104.m3u8
新疆FM103.3交通广播,http://ls.qingting.fm/live/20440.m3u8
乌鲁木齐旅游音乐,http://ls.qingting.fm/live/1920.m3u8
石河子广播电视台综合广播,http://ls.qingting.fm/live/20500118.m3u8
新疆924民生广播,http://ls.qingting.fm/live/20480.m3u8
阿克苏市1029,http://ls.qingting.fm/live/20500041.m3u8
新疆990音乐广播,http://ls.qingting.fm/live/21001.m3u8
托峰明珠交通音乐,http://ls.qingting.fm/live/20207780.m3u8
巴音郭楞广播电视台FM966综合广播,http://ls.qingting.fm/live/5022108.m3u8
伊犁之声FM89.7,http://ls.qingting.fm/live/20500054.m3u8
奎屯市融媒体中心综合广播,http://ls.qingting.fm/live/20500121.m3u8
二师广播电视台FM885,http://ls.qingting.fm/live/20211703.m3u8
新疆蒙古语广播,http://ls.qingting.fm/live/1903.m3u8
阿克苏汉语综合广播FM94,http://ls.qingting.fm/live/15318550.m3u8
伊犁广播电视台汉语综合广播FM90.5,http://ls.qingting.fm/live/20211711.m3u8
伊犁广播电视台经济广播FM89.1,http://ls.qingting.fm/live/5022691.m3u8
FM94.3综合广播,http://ls.qingting.fm/live/20500064.m3u8
伊犁广播电视台交通音乐广播FM105.9,http://ls.qingting.fm/live/5022689.m3u8
库尔勒1053梨城之声,http://ls.qingting.fm/live/20212425.m3u8
塔城人民广播电台汉语综合广播,http://ls.qingting.fm/live/20500031.m3u8
新疆兵团第十三师调频广播,http://ls.qingting.fm/live/5022506.m3u8
阜康FM102.5旅游交通广播,http://ls.qingting.fm/live/20500155.m3u8
轮台之声,http://ls.qingting.fm/live/20500099.m3u8
额敏FM105.0交通音乐广播,http://ls.qingting.fm/live/20500147.m3u8
第三师图木舒克市人民广播电台,http://ls.qingting.fm/live/20500135.m3u8
双河之声,http://ls.qingting.fm/live/20207772.m3u8
兵团七师综合广播,http://ls.qingting.fm/live/20500095.m3u8
塔城市广播电视台FM104.2,http://ls.qingting.fm/live/20500145.m3u8
新疆交通广播,https://lhttp.qtfm.cn/live/1910/64k.mp3
新疆电台维语交通文艺广播,https://lhttp.qtfm.cn/live/20639/64k.mp3
新疆新闻广播FM96.1,https://lhttp.qtfm.cn/live/1902/64k.mp3
伊犁广播电视台维吾尔语综合广播FM95.3,https://lhttp.qtfm.cn/live/5022688/64k.mp3
新疆929文化旅游广播,https://lhttp.qtfm.cn/live/1909/64k.mp3
乌鲁木齐维吾尔语广播,https://lhttp.qtfm.cn/live/1923/64k.mp3
兵团882综合广播,https://lhttp.qtfm.cn/live/5022410/64k.mp3
乌鲁木齐新闻广播,https://lhttp.qtfm.cn/live/1918/64k.mp3
乌鲁木齐974交通广播,https://lhttp.qtfm.cn/live/1919/64k.mp3
伊犁广播电视台哈萨克语综合广播FM88.4,https://lhttp.qtfm.cn/live/5022692/64k.mp3
新疆哈萨克语广播,https://lhttp.qtfm.cn/live/1908/64k.mp3
新疆MIXFM1039,https://lhttp.qtfm.cn/live/4029/64k.mp3
察布查尔FM99.5,https://lhttp.qtfm.cn/live/5022610/64k.mp3
新疆故事广播,https://lhttp.qtfm.cn/live/1911/64k.mp3
阿克苏维语综合广播FM101.6,https://lhttp.qtfm.cn/live/15318551/64k.mp3
巴音郭楞广播电视台1077交通文艺广播,https://lhttp.qtfm.cn/live/5022104/64k.mp3
新疆FM103.3交通广播,https://lhttp.qtfm.cn/live/20440/64k.mp3
乌鲁木齐旅游音乐,https://lhttp.qtfm.cn/live/1920/64k.mp3
石河子广播电视台综合广播,https://lhttp.qtfm.cn/live/20500118/64k.mp3
新疆924民生广播,https://lhttp.qtfm.cn/live/20480/64k.mp3
阿克苏市1029,https://lhttp.qtfm.cn/live/20500041/64k.mp3
新疆990音乐广播,https://lhttp.qtfm.cn/live/21001/64k.mp3
托峰明珠交通音乐,https://lhttp.qtfm.cn/live/20207780/64k.mp3
巴音郭楞广播电视台FM966综合广播,https://lhttp.qtfm.cn/live/5022108/64k.mp3
伊犁之声FM89.7,https://lhttp.qtfm.cn/live/20500054/64k.mp3
奎屯市融媒体中心综合广播,https://lhttp.qtfm.cn/live/20500121/64k.mp3
二师广播电视台FM885,https://lhttp.qtfm.cn/live/20211703/64k.mp3
新疆蒙古语广播,https://lhttp.qtfm.cn/live/1903/64k.mp3
阿克苏汉语综合广播FM94,https://lhttp.qtfm.cn/live/15318550/64k.mp3
伊犁广播电视台汉语综合广播FM90.5,https://lhttp.qtfm.cn/live/20211711/64k.mp3
伊犁广播电视台经济广播FM89.1,https://lhttp.qtfm.cn/live/5022691/64k.mp3
FM94.3综合广播,https://lhttp.qtfm.cn/live/20500064/64k.mp3
伊犁广播电视台交通音乐广播FM105.9,https://lhttp.qtfm.cn/live/5022689/64k.mp3
库尔勒1053梨城之声,https://lhttp.qtfm.cn/live/20212425/64k.mp3
塔城人民广播电台汉语综合广播,https://lhttp.qtfm.cn/live/20500031/64k.mp3
新疆兵团第十三师调频广播,https://lhttp.qtfm.cn/live/5022506/64k.mp3
阜康FM102.5旅游交通广播,https://lhttp.qtfm.cn/live/20500155/64k.mp3
轮台之声,https://lhttp.qtfm.cn/live/20500099/64k.mp3
额敏FM105.0交通音乐广播,https://lhttp.qtfm.cn/live/20500147/64k.mp3
第三师图木舒克市人民广播电台,https://lhttp.qtfm.cn/live/20500135/64k.mp3
双河之声,https://lhttp.qtfm.cn/live/20207772/64k.mp3
兵团七师综合广播,https://lhttp.qtfm.cn/live/20500095/64k.mp3
塔城市广播电视台FM104.2,https://lhttp.qtfm.cn/live/20500145/64k.mp3

西藏台,#genre#
拉萨人民广播电台914,http://ls.qingting.fm/live/5022138.m3u8
拉萨人民广播电台914,https://lhttp.qtfm.cn/live/5022138/64k.mp3

青海台,#genre#
青海交通音乐,http://ls.qingting.fm/live/5009.m3u8
西宁新闻综合广播,http://ls.qingting.fm/live/5022282.m3u8
青海经济广播,http://ls.qingting.fm/live/5008.m3u8
青海生活广播 花儿调频,http://ls.qingting.fm/live/5021413.m3u8
FM104.3西宁交通文艺广播,http://ls.qingting.fm/live/5022283.m3u8
FM101.3西宁都市生活广播,http://ls.qingting.fm/live/5022268.m3u8
FM102.7西宁城市服务管理广播,http://ls.qingting.fm/live/5022284.m3u8
青海交通音乐,https://lhttp.qtfm.cn/live/5009/64k.mp3
西宁新闻综合广播,https://lhttp.qtfm.cn/live/5022282/64k.mp3
青海经济广播,https://lhttp.qtfm.cn/live/5008/64k.mp3
青海生活广播 花儿调频,https://lhttp.qtfm.cn/live/5021413/64k.mp3
FM104.3西宁交通文艺广播,https://lhttp.qtfm.cn/live/5022283/64k.mp3
FM101.3西宁都市生活广播,https://lhttp.qtfm.cn/live/5022268/64k.mp3
FM102.7西宁城市服务管理广播,https://lhttp.qtfm.cn/live/5022284/64k.mp3

网络台,#genre#
怀集音乐之声,http://ls.qingting.fm/live/4804.m3u8
两广之声音乐台,http://ls.qingting.fm/live/20500149.m3u8
清晨音乐台,http://ls.qingting.fm/live/4915.m3u8
动听音乐台,http://ls.qingting.fm/live/5022107.m3u8
国际新闻,http://ls.qingting.fm/live/20500172.m3u8
顺德音乐之声,http://ls.qingting.fm/live/20500150.m3u8
AsiaFM 亚洲粤语台,http://ls.qingting.fm/live/15318569.m3u8
新闻听天下,http://ls.qingting.fm/live/20500169.m3u8
星河音乐,http://ls.qingting.fm/live/20210755.m3u8
80后音悦台,http://ls.qingting.fm/live/20207761.m3u8
AsiaFM 亚洲音乐台,http://ls.qingting.fm/live/5022405.m3u8
AsiaFM 亚洲经典台,http://ls.qingting.fm/live/5021912.m3u8
AsiaFM HD音乐台,http://ls.qingting.fm/live/15318341.m3u8
AsiaFM 亚洲天空台,http://ls.qingting.fm/live/20071.m3u8
郁南音乐台,http://ls.qingting.fm/live/20026.m3u8
中国校园之声,http://ls.qingting.fm/live/20091.m3u8
河南电台网络戏曲广播,http://ls.qingting.fm/live/15318393.m3u8
海上财经,http://ls.qingting.fm/live/20500170.m3u8
河南经典FM,http://ls.qingting.fm/live/20207762.m3u8
湾区音乐台,http://ls.qingting.fm/live/20500163.m3u8
体坛速听,http://ls.qingting.fm/live/20500171.m3u8
广宁音乐之声,http://ls.qingting.fm/live/15318232.m3u8
90后潮流音悦台,http://ls.qingting.fm/live/20207760.m3u8
麻辣966,http://ls.qingting.fm/live/20212393.m3u8
西江之声,http://ls.qingting.fm/live/5022379.m3u8
天籁古典,http://ls.qingting.fm/live/20210756.m3u8
鱼佬音乐坊,http://ls.qingting.fm/live/20500158.m3u8
中国交通网络应急广播,http://ls.qingting.fm/live/20212320.m3u8
CityFM城市音乐台,http://ls.qingting.fm/live/20500153.m3u8
全球华语音乐广播,http://ls.qingting.fm/live/20212403.m3u8
民谣音乐台,http://ls.qingting.fm/live/20207763.m3u8
晚安故事,http://ls.qingting.fm/live/20500179.m3u8
科技情报站,http://ls.qingting.fm/live/20500175.m3u8
520电台-520星恋情感电台,http://ls.qingting.fm/live/15318191.m3u8
古典音乐厅,http://ls.qingting.fm/live/20500181.m3u8
大番茄电台,http://ls.qingting.fm/live/4913.m3u8
卷卷猫电台,http://ls.qingting.fm/live/20500038.m3u8
爵士FM,http://ls.qingting.fm/live/20207764.m3u8
摇滚天空台,http://ls.qingting.fm/live/20207765.m3u8
听·越剧,http://ls.qingting.fm/live/20500178.m3u8
听见长三角,http://ls.qingting.fm/live/20500177.m3u8
阿基米德故事会,http://ls.qingting.fm/live/20500182.m3u8
萤火虫网络电台,http://ls.qingting.fm/live/4998.m3u8
Tiktok网络电台,http://ls.qingting.fm/live/5062.m3u8
明星fm,http://ls.qingting.fm/live/21055.m3u8
听梦想FM,http://ls.qingting.fm/live/4917.m3u8
Radio Impetus 心动电台,http://ls.qingting.fm/live/20500161.m3u8
声音控电台,http://ls.qingting.fm/live/15318519.m3u8
UmiMusic悠米音悦台,http://ls.qingting.fm/live/5021391.m3u8
上海天气台,http://ls.qingting.fm/live/20500176.m3u8
高源之声汽车音乐电台,http://ls.qingting.fm/live/20500021.m3u8
iting网络电台,http://ls.qingting.fm/live/5021433.m3u8
蝠声网络广播,http://ls.qingting.fm/live/5021905.m3u8
高校流行音乐电台,http://ls.qingting.fm/live/20211673.m3u8
心约之声公益广播,http://ls.qingting.fm/live/5021917.m3u8
亚洲少儿台,http://ls.qingting.fm/live/20500093.m3u8
海浪电台,http://ls.qingting.fm/live/20500180.m3u8
恒玺闰成,http://ls.qingting.fm/live/20211651.m3u8
芒果5G（原和鸣）,http://ls.qingting.fm/live/20211693.m3u8
怀集音乐之声,https://lhttp.qtfm.cn/live/4804/64k.mp3
两广之声音乐台,https://lhttp.qtfm.cn/live/20500149/64k.mp3
清晨音乐台,https://lhttp.qtfm.cn/live/4915/64k.mp3
动听音乐台,https://lhttp.qtfm.cn/live/5022107/64k.mp3
国际新闻,https://lhttp.qtfm.cn/live/20500172/64k.mp3
顺德音乐之声,https://lhttp.qtfm.cn/live/20500150/64k.mp3
AsiaFM 亚洲粤语台,https://lhttp.qtfm.cn/live/15318569/64k.mp3
新闻听天下,https://lhttp.qtfm.cn/live/20500169/64k.mp3
星河音乐,https://lhttp.qtfm.cn/live/20210755/64k.mp3
80后音悦台,https://lhttp.qtfm.cn/live/20207761/64k.mp3
AsiaFM 亚洲音乐台,https://lhttp.qtfm.cn/live/5022405/64k.mp3
AsiaFM 亚洲经典台,https://lhttp.qtfm.cn/live/5021912/64k.mp3
AsiaFM HD音乐台,https://lhttp.qtfm.cn/live/15318341/64k.mp3
AsiaFM 亚洲天空台,https://lhttp.qtfm.cn/live/20071/64k.mp3
郁南音乐台,https://lhttp.qtfm.cn/live/20026/64k.mp3
中国校园之声,https://lhttp.qtfm.cn/live/20091/64k.mp3
河南电台网络戏曲广播,https://lhttp.qtfm.cn/live/15318393/64k.mp3
海上财经,https://lhttp.qtfm.cn/live/20500170/64k.mp3
河南经典FM,https://lhttp.qtfm.cn/live/20207762/64k.mp3
湾区音乐台,https://lhttp.qtfm.cn/live/20500163/64k.mp3
体坛速听,https://lhttp.qtfm.cn/live/20500171/64k.mp3
广宁音乐之声,https://lhttp.qtfm.cn/live/15318232/64k.mp3
90后潮流音悦台,https://lhttp.qtfm.cn/live/20207760/64k.mp3
麻辣966,https://lhttp.qtfm.cn/live/20212393/64k.mp3
西江之声,https://lhttp.qtfm.cn/live/5022379/64k.mp3
天籁古典,https://lhttp.qtfm.cn/live/20210756/64k.mp3
鱼佬音乐坊,https://lhttp.qtfm.cn/live/20500158/64k.mp3
中国交通网络应急广播,https://lhttp.qtfm.cn/live/20212320/64k.mp3
CityFM城市音乐台,https://lhttp.qtfm.cn/live/20500153/64k.mp3
全球华语音乐广播,https://lhttp.qtfm.cn/live/20212403/64k.mp3
民谣音乐台,https://lhttp.qtfm.cn/live/20207763/64k.mp3
晚安故事,https://lhttp.qtfm.cn/live/20500179/64k.mp3
科技情报站,https://lhttp.qtfm.cn/live/20500175/64k.mp3
520电台-520星恋情感电台,https://lhttp.qtfm.cn/live/15318191/64k.mp3
古典音乐厅,https://lhttp.qtfm.cn/live/20500181/64k.mp3
大番茄电台,https://lhttp.qtfm.cn/live/4913/64k.mp3
卷卷猫电台,https://lhttp.qtfm.cn/live/20500038/64k.mp3
爵士FM,https://lhttp.qtfm.cn/live/20207764/64k.mp3
摇滚天空台,https://lhttp.qtfm.cn/live/20207765/64k.mp3
听·越剧,https://lhttp.qtfm.cn/live/20500178/64k.mp3
听见长三角,https://lhttp.qtfm.cn/live/20500177/64k.mp3
阿基米德故事会,https://lhttp.qtfm.cn/live/20500182/64k.mp3
萤火虫网络电台,https://lhttp.qtfm.cn/live/4998/64k.mp3
Tiktok网络电台,https://lhttp.qtfm.cn/live/5062/64k.mp3
明星fm,https://lhttp.qtfm.cn/live/21055/64k.mp3
听梦想FM,https://lhttp.qtfm.cn/live/4917/64k.mp3
Radio Impetus 心动电台,https://lhttp.qtfm.cn/live/20500161/64k.mp3
声音控电台,https://lhttp.qtfm.cn/live/15318519/64k.mp3
UmiMusic悠米音悦台,https://lhttp.qtfm.cn/live/5021391/64k.mp3
上海天气台,https://lhttp.qtfm.cn/live/20500176/64k.mp3
高源之声汽车音乐电台,https://lhttp.qtfm.cn/live/20500021/64k.mp3
iting网络电台,https://lhttp.qtfm.cn/live/5021433/64k.mp3
蝠声网络广播,https://lhttp.qtfm.cn/live/5021905/64k.mp3
高校流行音乐电台,https://lhttp.qtfm.cn/live/20211673/64k.mp3
心约之声公益广播,https://lhttp.qtfm.cn/live/5021917/64k.mp3
亚洲少儿台,https://lhttp.qtfm.cn/live/20500093/64k.mp3
海浪电台,https://lhttp.qtfm.cn/live/20500180/64k.mp3
恒玺闰成,https://lhttp.qtfm.cn/live/20211651/64k.mp3
芒果5G（原和鸣）,https://lhttp.qtfm.cn/live/20211693/64k.mp3
